16.0, 1.0, 1.0, 16.0, 162.098, 132.474, 132.301, 132.738, 138.385
16.0, 1.0, 1.0, 23.5, 142.521, 120.088, 119.890, 120.288, 125.619
16.0, 1.0, 1.0, 31.0, 142.521, 120.088, 119.890, 120.288, 125.619
16.0, 1.0, 8.5, 1.0, 172.272, 151.280, 156.244, 157.576, 161.690
16.0, 1.0, 8.5, 8.5, 123.471, 96.057, 95.882, 95.997, 98.044
16.0, 1.0, 8.5, 16.0, 123.471, 96.057, 95.882, 95.997, 98.044
16.0, 1.0, 8.5, 23.5, 102.541, 81.080, 80.869, 80.872, 81.955
16.0, 1.0, 8.5, 31.0, 102.541, 81.080, 80.869, 80.872, 81.955
16.0, 1.0, 16.0, 1.0, 172.272, 151.280, 156.244, 157.576, 161.690
16.0, 1.0, 16.0, 8.5, 123.471, 96.057, 95.882, 95.997, 98.044
16.0, 1.0, 16.0, 16.0, 123.471, 96.057, 95.882, 95.997, 98.044
16.0, 1.0, 16.0, 23.5, 102.541, 81.080, 80.869, 80.872, 81.955
16.0, 1.0, 16.0, 31.0, 102.541, 81.080, 80.869, 80.872, 81.955
16.0, 1.0, 23.5, 1.0, 144.160, 122.162, 126.851, 128.131, 131.454
16.0, 1.0, 23.5, 8.5, 97.817, 71.099, 70.929, 71.054, 72.448
16.0, 1.0, 23.5, 16.0, 97.817, 71.099, 70.929, 71.054, 72.448
16.0, 1.0, 23.5, 23.5, 76.155, 56.146, 55.956, 55.984, 56.516
16.0, 1.0, 23.5, 31.0, 76.155, 56.146, 55.956, 55.984, 56.516
16.0, 1.0, 31.0, 1.0, 144.160, 122.162, 126.851, 128.131, 131.454
16.0, 1.0, 31.0, 8.5, 97.817, 71.099, 70.929, 71.054, 72.448
16.0, 1.0, 31.0, 16.0, 97.817, 71.099, 70.929, 71.054, 72.448
16.0, 1.0, 31.0, 23.5, 76.155, 56.146, 55.956, 55.984, 56.516
16.0, 1.0, 31.0, 31.0, 76.155, 56.146, 55.956, 55.984, 56.516
