    0.20830E-01    0.19393E+05    0.18242E+05    0.99031E+00
    0.21465E-01    0.19169E+05    0.17994E+05    0.99006E+00
    0.22119E-01    0.18923E+05    0.17741E+05    0.98981E+00
    0.22792E-01    0.18657E+05    0.17484E+05    0.98955E+00
    0.23486E-01    0.18370E+05    0.17222E+05    0.98929E+00
    0.24201E-01    0.18064E+05    0.16956E+05    0.98903E+00
    0.24939E-01    0.17740E+05    0.16686E+05    0.98876E+00
    0.25698E-01    0.17399E+05    0.16411E+05    0.98849E+00
    0.26481E-01    0.17042E+05    0.16133E+05    0.98822E+00
    0.27287E-01    0.16671E+05    0.15851E+05    0.98795E+00
    0.28118E-01    0.16287E+05    0.15566E+05    0.98768E+00
    0.28974E-01    0.15893E+05    0.15278E+05    0.98740E+00
    0.29857E-01    0.15491E+05    0.14988E+05    0.98713E+00
    0.30766E-01    0.15083E+05    0.14696E+05    0.98686E+00
    0.31703E-01    0.14669E+05    0.14402E+05    0.98659E+00
    0.32669E-01    0.14250E+05    0.14106E+05    0.98632E+00
    0.33663E-01    0.13829E+05    0.13809E+05    0.98605E+00
    0.34689E-01    0.13411E+05    0.13511E+05    0.98580E+00
    0.35745E-01    0.13001E+05    0.13212E+05    0.98554E+00
    0.36834E-01    0.12601E+05    0.12913E+05    0.98529E+00
    0.37956E-01    0.12212E+05    0.12613E+05    0.98506E+00
    0.39111E-01    0.11838E+05    0.12314E+05    0.98483E+00
    0.40303E-01    0.11479E+05    0.12015E+05    0.98461E+00
    0.41530E-01    0.11137E+05    0.11716E+05    0.98441E+00
    0.42795E-01    0.10813E+05    0.11419E+05    0.98423E+00
    0.44098E-01    0.10508E+05    0.11122E+05    0.98406E+00
    0.45441E-01    0.10221E+05    0.10826E+05    0.98391E+00
    0.46825E-01    0.99535E+04    0.10532E+05    0.98378E+00
    0.48251E-01    0.97043E+04    0.10239E+05    0.98368E+00
    0.49720E-01    0.94728E+04    0.99485E+04    0.98360E+00
    0.51235E-01    0.92579E+04    0.96599E+04    0.98356E+00
    0.52795E-01    0.90585E+04    0.93735E+04    0.98356E+00
    0.54403E-01    0.88719E+04    0.90897E+04    0.98359E+00
    0.56060E-01    0.86949E+04    0.88086E+04    0.98366E+00
    0.57767E-01    0.85238E+04    0.85305E+04    0.98378E+00
    0.59526E-01    0.83534E+04    0.82555E+04    0.98395E+00
    0.61339E-01    0.81784E+04    0.79840E+04    0.98418E+00
    0.63207E-01    0.79941E+04    0.77161E+04    0.98447E+00
    0.65132E-01    0.77964E+04    0.74521E+04    0.98483E+00
    0.67115E-01    0.75822E+04    0.71922E+04    0.98526E+00
    0.69159E-01    0.73510E+04    0.69367E+04    0.98576E+00
    0.71266E-01    0.71029E+04    0.66858E+04    0.98635E+00
    0.73436E-01    0.68365E+04    0.64399E+04    0.98703E+00
    0.75672E-01    0.65507E+04    0.61991E+04    0.98781E+00
    0.77977E-01    0.62476E+04    0.59636E+04    0.98869E+00
    0.80352E-01    0.59315E+04    0.57334E+04    0.98969E+00
    0.82799E-01    0.56100E+04    0.55085E+04    0.99081E+00
    0.85320E-01    0.52922E+04    0.52890E+04    0.99205E+00
    0.87919E-01    0.49864E+04    0.50748E+04    0.99344E+00
    0.90596E-01    0.46998E+04    0.48660E+04    0.99498E+00
    0.93355E-01    0.44379E+04    0.46626E+04    0.99668E+00
    0.96199E-01    0.42042E+04    0.44646E+04    0.99856E+00
    0.99128E-01    0.40006E+04    0.42720E+04    0.10006E+01
    0.10215E+00    0.38278E+04    0.40851E+04    0.10029E+01
    0.10526E+00    0.36847E+04    0.39037E+04    0.10054E+01
    0.10846E+00    0.35678E+04    0.37281E+04    0.10081E+01
    0.11177E+00    0.34704E+04    0.35583E+04    0.10110E+01
    0.11517E+00    0.33832E+04    0.33944E+04    0.10142E+01
    0.11868E+00    0.32958E+04    0.32365E+04    0.10177E+01
    0.12229E+00    0.31996E+04    0.30847E+04    0.10214E+01
    0.12602E+00    0.30884E+04    0.29393E+04    0.10254E+01
    0.12985E+00    0.29583E+04    0.28002E+04    0.10296E+01
    0.13381E+00    0.28086E+04    0.26671E+04    0.10341E+01
    0.13788E+00    0.26430E+04    0.25397E+04    0.10390E+01
    0.14208E+00    0.24694E+04    0.24178E+04    0.10441E+01
    0.14641E+00    0.22982E+04    0.23010E+04    0.10496E+01
    0.15087E+00    0.21407E+04    0.21892E+04    0.10554E+01
    0.15546E+00    0.20050E+04    0.20821E+04    0.10616E+01
    0.16020E+00    0.18950E+04    0.19795E+04    0.10682E+01
    0.16508E+00    0.18096E+04    0.18811E+04    0.10752E+01
    0.17010E+00    0.17435E+04    0.17867E+04    0.10827E+01
    0.17529E+00    0.16879E+04    0.16962E+04    0.10907E+01
    0.18062E+00    0.16331E+04    0.16093E+04    0.10993E+01
    0.18612E+00    0.15698E+04    0.15260E+04    0.11084E+01
    0.19179E+00    0.14928E+04    0.14462E+04    0.11182E+01
    0.19763E+00    0.14034E+04    0.13697E+04    0.11287E+01
    0.20365E+00    0.13079E+04    0.12965E+04    0.11399E+01
    0.20985E+00    0.12150E+04    0.12267E+04    0.11518E+01
    0.21625E+00    0.11336E+04    0.11600E+04    0.11645E+01
    0.22283E+00    0.10684E+04    0.10966E+04    0.11780E+01
    0.22962E+00    0.10178E+04    0.10362E+04    0.11923E+01
    0.23661E+00    0.97610E+03    0.97890E+03    0.12075E+01
    0.24382E+00    0.93557E+03    0.92450E+03    0.12235E+01
    0.25124E+00    0.88980E+03    0.87289E+03    0.12405E+01
    0.25889E+00    0.83720E+03    0.82399E+03    0.12585E+01
    0.26678E+00    0.78134E+03    0.77767E+03    0.12774E+01
    0.27490E+00    0.72829E+03    0.73385E+03    0.12974E+01
    0.28327E+00    0.68299E+03    0.69241E+03    0.13184E+01
    0.29190E+00    0.64643E+03    0.65314E+03    0.13405E+01
    0.30079E+00    0.61490E+03    0.61582E+03    0.13641E+01
    0.30995E+00    0.58366E+03    0.58024E+03    0.13892E+01
    0.31939E+00    0.54999E+03    0.54615E+03    0.14163E+01
    0.32912E+00    0.51466E+03    0.51341E+03    0.14456E+01
    0.33914E+00    0.48108E+03    0.48217E+03    0.14772E+01
    0.34947E+00    0.45193E+03    0.45292E+03    0.15103E+01
    0.36011E+00    0.42675E+03    0.42680E+03    0.15422E+01
    0.37108E+00    0.40318E+03    0.40298E+03    0.15739E+01
    0.38238E+00    0.37928E+03    0.37929E+03    0.16098E+01
    0.39402E+00    0.35521E+03    0.35522E+03    0.16525E+01
    0.40602E+00    0.33282E+03    0.33282E+03    0.16968E+01
    0.41839E+00    0.31224E+03    0.31225E+03    0.17420E+01
    0.43113E+00    0.29307E+03    0.29308E+03    0.17887E+01
    0.44426E+00    0.27515E+03    0.27517E+03    0.18373E+01
    0.45779E+00    0.25835E+03    0.25837E+03    0.18881E+01
    0.47173E+00    0.24257E+03    0.24258E+03    0.19413E+01
    0.48610E+00    0.22771E+03    0.22772E+03    0.19973E+01
    0.50090E+00    0.21368E+03    0.21368E+03    0.20564E+01
    0.51616E+00    0.20040E+03    0.20040E+03    0.21189E+01
    0.53188E+00    0.18785E+03    0.18785E+03    0.21851E+01
    0.54808E+00    0.17599E+03    0.17599E+03    0.22551E+01
    0.56477E+00    0.16481E+03    0.16481E+03    0.23289E+01
    0.58197E+00    0.15429E+03    0.15428E+03    0.24067E+01
    0.59969E+00    0.14439E+03    0.14439E+03    0.24885E+01
    0.61795E+00    0.13509E+03    0.13509E+03    0.25743E+01
    0.63677E+00    0.12638E+03    0.12638E+03    0.26642E+01
    0.65617E+00    0.11821E+03    0.11821E+03    0.27584E+01
    0.67615E+00    0.11055E+03    0.11055E+03    0.28569E+01
    0.69674E+00    0.10338E+03    0.10338E+03    0.29600E+01
    0.71796E+00    0.96648E+02    0.96648E+02    0.30678E+01
    0.73983E+00    0.90339E+02    0.90339E+02    0.31806E+01
    0.76236E+00    0.84424E+02    0.84424E+02    0.32986E+01
    0.78557E+00    0.78878E+02    0.78878E+02    0.34220E+01
